131;0;346.00;9.50;2528.00;0.00;1.00
132;0;1237.00;11.60;2539.00;0.00;0.48
133;0;1866.00;17.35;2537.00;0.00;0.56
134;0;2006.00;14.02;2534.00;0.00;0.44
135;0;2052.00;10.92;2542.00;0.00;0.44
136;0;2114.00;9.50;2548.00;0.00;0.08
137;0;2177.00;11.25;2537.00;0.00;0.56
138;0;3076.00;9.70;2543.00;0.00;0.28
139;0;4270.00;9.50;2500.00;0.00;0.84
140;0;3798.00;9.70;2534.00;0.00;0.36
141;0;1171.00;9.72;2536.00;0.00;0.52
142;0;1219.00;9.70;2542.00;0.00;0.32
143;0;1330.00;9.70;2538.00;0.00;0.44
144;0;1477.00;9.50;2507.00;0.00;1.44
145;0;1543.00;9.70;2525.00;0.00;0.68
146;0;5105.00;9.50;2525.00;0.00;0.76
147;0;1524.00;9.70;2539.00;0.00;0.32
148;0;1593.00;9.72;2528.00;0.00;0.80
149;0;1767.00;14.57;2539.00;0.00;0.36
150;0;3166.00;9.70;2543.00;0.00;0.16
151;0;3728.00;9.70;2541.00;0.00;0.24
152;0;4322.00;9.50;2498.00;0.00;1.76
153;0;3779.00;9.70;2534.00;0.00;0.44
154;0;609.00;9.50;2497.00;0.00;1.64
155;0;1269.00;9.70;2534.00;0.00;0.44
156;0;1432.00;12.85;2526.00;0.00;0.68
157;0;1952.00;14.95;2533.00;0.00;0.40
158;0;1226.00;9.70;2504.00;0.00;1.84
159;0;2139.00;9.70;2529.00;0.00;0.56
160;0;1347.00;9.70;2531.00;0.00;0.48
161;0;1732.00;15.25;2526.00;0.00;0.68
162;0;2038.00;10.90;2535.00;0.00;0.28
163;0;1098.00;9.70;2531.00;0.00;0.48
164;0;1118.00;9.75;2534.00;0.00;0.32
165;0;1212.00;10.00;2529.00;0.00;0.52
166;0;1289.00;9.70;2530.00;0.00;0.40
167;0;2025.00;12.67;2533.00;0.00;0.28
168;0;2095.00;9.70;2532.00;0.00;0.44
169;0;2535.00;9.50;2491.00;0.00;0.60
170;0;2855.00;9.50;2508.00;0.00;1.32
171;0;3272.00;9.70;2539.00;0.00;0.12
172;0;3312.00;9.70;2537.00;0.00;0.16
173;0;1517.00;10.70;2528.00;0.00;0.36
174;0;1839.00;18.10;2519.00;0.00;0.56
175;0;2158.00;9.70;2526.00;0.00;0.36
176;0;3103.00;9.70;2528.00;0.00;0.56
177;0;1762.00;15.80;2526.00;0.00;0.52
178;0;114.00;9.50;2496.00;0.00;1.44
179;0;1137.00;9.70;2522.00;0.00;0.76
180;0;1820.00;17.45;2526.00;0.00;0.64
181;0;2939.00;9.70;2528.00;0.00;0.56
182;0;3161.00;9.70;2525.00;0.00;0.52
183;0;3374.00;9.50;2507.00;0.00;1.16
184;0;4231.00;9.50;2481.00;0.00;1.56
185;0;2083.00;9.70;2524.00;0.00;0.44
186;0;2958.00;9.70;2525.00;0.00;0.52
187;0;3141.00;9.70;2520.00;0.00;0.68
188;0;4155.00;9.50;2503.00;0.00;1.64
189;0;168.00;9.50;2498.00;0.00;1.20
190;0;1365.00;14.90;2521.00;0.00;0.60
191;0;1555.00;9.70;2516.00;0.00;0.60
192;0;1861.00;17.80;2524.00;0.00;0.48
193;0;3220.00;9.70;2532.00;0.00;0.20
194;0;3794.00;9.75;2520.00;0.00;0.44
195;0;309.00;9.50;2479.00;0.00;1.68
196;0;749.00;9.50;2475.00;0.00;1.80
197;0;1115.00;14.17;2519.00;0.00;0.40
198;0;1234.00;9.70;2524.00;0.00;0.40
199;0;1698.00;16.22;2511.00;0.00;0.88
200;0;2510.00;9.50;2474.00;0.00;0.84
201;0;3811.00;9.70;2524.00;0.00;0.40
202;0;931.00;9.50;2504.00;0.00;1.08
203;0;1259.00;9.70;2524.00;0.00;0.40
204;0;1392.00;14.05;2524.00;0.00;0.40
205;0;1957.00;16.00;2523.00;0.00;0.44
206;0;2116.00;9.87;2519.00;0.00;0.52
207;0;3276.00;9.70;2530.00;0.00;0.16
208;0;4873.00;9.50;2517.00;0.00;0.76
209;0;1503.00;9.70;2519.00;0.00;0.56
210;0;1788.00;17.37;2519.00;0.00;0.60
211;0;2147.00;9.70;2509.00;0.00;0.44
212;0;3324.00;9.70;2528.00;0.00;0.20
213;0;3758.00;9.70;2525.00;0.00;0.36
214;0;4399.00;9.50;2493.00;0.00;1.72
215;0;1282.00;9.70;2522.00;0.00;0.36
216;0;2042.00;12.12;2518.00;0.00;0.56
217;0;2566.00;9.50;2483.00;0.00;1.04
218;0;3297.00;9.70;2520.00;0.00;0.44
219;0;3311.00;9.70;2523.00;0.00;0.40
220;0;401.00;9.50;2502.00;0.00;1.12
221;0;1628.00;12.92;2510.00;0.00;0.76
222;0;1971.00;16.05;2520.00;0.00;0.32
223;0;2017.00;14.67;2515.00;0.00;0.52
224;0;2178.00;9.70;2519.00;0.00;0.44
225;0;2220.00;9.50;2489.00;0.00;1.64
226;0;3081.00;9.70;2523.00;0.00;0.32
227;0;5058.00;9.50;2496.00;0.00;1.32
228;0;1481.00;9.70;2517.00;0.00;0.52
229;0;1977.00;16.00;2519.00;0.00;0.28
230;0;219.00;9.50;2497.00;0.00;1.28
231;0;1663.00;14.70;2516.00;0.00;0.56
232;0;1940.00;16.65;2517.00;0.00;0.44
233;0;1989.00;15.90;2515.00;0.00;0.48
234;0;2983.00;9.50;2499.00;0.00;1.12
235;0;3767.00;9.70;2515.00;0.00;0.32
236;0;2899.00;9.70;2516.00;0.00;0.52
237;0;4487.00;9.50;2498.00;0.00;0.88
238;0;18.00;9.50;2500.00;0.00;0.92
239;0;1101.00;10.77;2508.00;0.00;0.84
240;0;1570.00;11.97;2501.00;0.00;0.80
241;0;2410.00;9.50;2501.00;0.00;0.84
242;0;3122.00;9.70;2515.00;0.00;0.48
243;0;3779.00;9.75;2518.00;0.00;0.36
244;0;1892.00;17.70;2514.00;0.00;0.44
245;0;2101.00;9.70;2515.00;0.00;0.32
246;0;2764.00;9.70;2513.00;0.00;0.52
247;0;3266.00;9.50;2525.00;0.00;0.08
248;0;4102.00;9.50;2489.00;0.00;1.28
249;0;370.00;9.50;2500.00;0.00;1.08
250;0;521.00;9.50;2491.00;0.00;1.32
251;0;899.00;9.50;2502.00;0.00;0.76
252;0;2461.00;9.50;2504.00;0.00;0.84
253;0;819.00;9.50;2497.00;0.00;1.12
254;0;1173.00;9.70;2506.00;0.00;0.72
255;0;1925.00;17.30;2513.00;0.00;0.40
256;0;2200.00;9.70;2516.00;0.00;0.36
257;0;2722.00;9.70;2510.00;0.00;0.60
258;0;3860.00;9.50;2481.00;0.00;1.68
259;0;4191.00;9.50;2491.00;0.00;1.28
260;0;854.00;9.50;2487.00;0.00;1.28
261;0;1909.00;17.40;2515.00;0.00;0.36
262;0;1959.00;16.62;2511.00;0.00;0.36
263;0;3926.00;9.50;2499.00;0.00;1.00
264;0;1333.00;15.75;2505.00;0.00;0.72
265;0;1388.00;11.75;2516.00;0.00;0.28
266;0;1409.00;10.27;2506.00;0.00;0.64
267;0;1813.00;18.45;2507.00;0.00;0.56
268;0;2133.00;9.70;2512.00;0.00;0.32
269;0;3206.00;9.50;2484.00;0.00;1.84
270;0;1352.00;12.97;2507.00;0.00;0.48
271;0;1418.00;9.50;2483.00;0.00;1.28
272;0;2076.00;9.70;2511.00;0.00;0.32
273;0;3689.00;9.50;2478.00;0.00;1.24
274;0;4452.00;9.50;2491.00;0.00;1.20
275;0;2777.00;9.70;2513.00;0.00;0.28
276;0;3267.00;9.70;2514.00;0.00;0.28
277;0;3752.00;9.70;2511.00;0.00;0.40
278;0;4692.00;9.50;2485.00;0.00;0.84
279;0;1751.00;18.07;2499.00;0.00;0.44
280;0;1761.00;17.80;2505.00;0.00;0.40
281;0;2800.00;9.70;2513.00;0.00;0.24
282;0;2943.00;9.50;2486.00;0.00;1.32
283;0;4632.00;9.50;2484.00;0.00;1.24
284;0;1862.00;18.40;2507.00;0.00;0.56
285;0;2440.00;9.50;2486.00;0.00;0.60
286;0;2792.00;9.75;2501.00;0.00;0.48
287;0;4543.00;9.50;2487.00;0.00;1.48
288;0;1208.00;9.70;2508.00;0.00;0.32
289;0;1600.00;14.40;2495.00;0.00;0.76
290;0;2744.00;9.70;2502.00;0.00;0.68
291;0;3200.00;9.70;2512.00;0.00;0.16
292;0;4848.00;9.50;2477.00;0.00;1.16
293;0;1131.00;14.50;2506.00;0.00;0.48
294;0;2306.00;9.50;2485.00;0.00;1.12
295;0;2704.00;9.70;2504.00;0.00;0.48
296;0;2826.00;9.70;2506.00;0.00;0.40
297;0;1288.00;11.42;2509.00;0.00;0.28
298;0;1302.00;9.72;2493.00;0.00;0.72
299;0;2974.00;9.70;2512.00;0.00;0.12
300;0;3246.00;9.70;2510.00;0.00;0.24
301;0;3645.00;9.50;2493.00;0.00;0.88
302;0;4897.00;9.50;2484.00;0.00;1.24
303;0;1225.00;9.70;2508.00;0.00;0.32
304;0;1276.00;10.37;2499.00;0.00;0.72
305;0;2956.00;9.70;2512.00;0.00;0.12
306;0;3745.00;9.70;2502.00;0.00;0.44
307;0;1025.00;9.70;2507.00;0.00;0.28
308;0;1381.00;11.82;2504.00;0.00;0.48
309;0;1732.00;17.80;2496.00;0.00;0.72
310;0;2171.00;10.07;2499.00;0.00;0.60
311;0;3109.00;9.50;2475.00;0.00;1.56
312;0;3226.00;9.50;2512.00;0.00;0.08
313;0;270.00;9.50;2484.00;0.00;1.04
314;0;1241.00;9.70;2499.00;0.00;0.56
315;0;1616.00;14.10;2498.00;0.00;0.32
316;0;3181.00;9.50;2443.00;0.00;2.44
317;0;3520.00;9.50;2486.00;0.00;1.16
318;0;1395.00;9.70;2500.00;0.00;0.28
319;0;1780.00;18.40;2500.00;0.00;0.52
320;0;2804.00;9.70;2500.00;0.00;0.32
321;0;3288.00;9.50;2475.00;0.00;1.28
322;0;3432.00;9.50;2478.00;0.00;1.48
323;0;441.00;9.50;2484.00;0.00;1.08
324;0;1526.00;9.70;2497.00;0.00;0.56
325;0;1674.00;16.10;2495.00;0.00;0.52
326;0;1841.00;18.80;2500.00;0.00;0.44
327;0;2128.00;9.70;2496.00;0.00;0.56
328;0;2888.00;9.50;2464.00;0.00;1.88
329;0;3153.00;9.70;2506.00;0.00;0.20
330;0;3340.00;9.50;2491.00;0.00;0.68
331;0;3802.00;9.70;2493.00;0.00;0.72
332;0;1101.00;10.27;2497.00;0.00;0.28
333;0;1640.00;15.25;2493.00;0.00;0.52
334;0;51.00;9.50;2473.00;0.00;1.24
335;0;1080.00;9.50;2472.00;0.00;1.60
336;0;1087.00;9.70;2498.00;0.00;0.48
337;0;1217.00;9.50;2500.00;0.00;0.36
338;0;2105.00;9.70;2499.00;0.00;0.40
339;0;2674.00;9.70;2500.00;0.00;0.40
340;0;2782.00;9.70;2494.00;0.00;0.56
341;0;3170.00;9.70;2501.00;0.00;0.28
342;0;3843.00;9.70;2496.00;0.00;0.52
343;0;1364.00;10.35;2494.00;0.00;0.44
344;0;1656.00;15.25;2497.00;0.00;0.36
345;0;1805.00;19.30;2487.00;0.00;0.60
346;0;3025.00;9.50;2468.00;0.00;1.44
347;0;3570.00;9.50;2491.00;0.00;0.80
348;0;3776.00;9.70;2493.00;0.00;0.60
349;0;5101.00;9.50;2475.00;0.00;0.96
350;0;668.00;9.50;2486.00;0.00;0.88
351;0;704.00;9.50;2471.00;0.00;1.20
352;0;1035.00;9.70;2500.00;0.00;0.28
353;0;1873.00;18.65;2497.00;0.00;0.48
354;0;1903.00;18.05;2501.00;0.00;0.32
355;0;1935.00;17.65;2485.00;0.00;0.60
356;0;1957.00;16.80;2492.00;0.00;0.56
357;0;1976.00;16.20;2499.00;0.00;0.40
358;0;1992.00;15.60;2498.00;0.00;0.40
359;0;2017.00;14.57;2498.00;0.00;0.40
360;0;2034.00;13.75;2500.00;0.00;0.36
361;0;2062.00;12.00;2498.00;0.00;0.44
362;0;2087.00;9.95;2494.00;0.00;0.48
363;0;4832.00;9.50;2447.00;0.00;1.52
364;0;3766.00;9.50;2453.00;0.00;2.00
365;0;1138.00;9.70;2481.00;0.00;0.68
366;0;2814.00;9.70;2493.00;0.00;0.52
367;0;3979.00;9.50;2472.00;0.00;1.16
368;0;2621.00;9.50;2439.00;0.00;1.96
369;0;2994.00;9.70;2499.00;0.00;0.16
370;0;1512.00;9.70;2492.00;0.00;0.36
371;0;1916.00;18.20;2481.00;0.00;0.52
372;0;2268.00;9.50;2474.00;0.00;0.84
373;0;2666.00;11.22;2483.00;0.00;0.44
374;0;1162.00;11.25;2492.00;0.00;0.36
375;0;1320.00;9.72;2483.00;0.00;0.64
376;0;1816.00;19.30;2490.00;0.00;0.44
377;0;2698.00;9.70;2488.00;0.00;0.44
378;0;2760.00;9.70;2489.00;0.00;0.40
379;0;3826.00;9.70;2482.00;0.00;0.64
380;0;1536.00;10.97;2486.00;0.00;0.52
381;0;1829.00;19.25;2491.00;0.00;0.36
382;0;2619.00;9.70;2495.00;0.00;0.28
383;0;2638.00;9.70;2467.00;0.00;0.60
384;0;3594.00;9.50;2475.00;0.00;0.88
385;0;2010.00;14.50;2486.00;0.00;0.48
386;0;2357.00;9.50;2477.00;0.00;1.00
387;0;2476.00;9.50;2468.00;0.00;1.20
388;0;352.00;9.50;2468.00;0.00;1.20
389;0;1205.00;9.70;2487.00;0.00;0.44
390;0;2653.00;10.17;2474.00;0.00;0.52
391;0;4790.00;9.50;2473.00;0.00;1.00
392;0;1772.00;18.90;2489.00;0.00;0.32
393;0;1897.00;18.40;2489.00;0.00;0.36
394;0;2039.00;12.90;2487.00;0.00;0.40
395;0;2602.00;9.72;2487.00;0.00;0.44
396;0;3745.00;9.50;2493.00;0.00;0.20
397;0;4982.00;9.50;2461.00;0.00;1.52
398;0;1882.00;18.80;2485.00;0.00;0.44
399;0;1994.00;15.50;2480.00;0.00;0.44
400;0;2681.00;10.32;2488.00;0.00;0.32
401;0;3071.00;9.70;2487.00;0.00;0.36
402;0;3081.00;9.70;2490.00;0.00;0.32
403;0;1847.00;19.40;2483.00;0.00;0.40
404;0;1026.00;9.50;2455.00;0.00;1.36
405;0;1157.00;9.82;2482.00;0.00;0.44
406;0;1177.00;9.70;2484.00;0.00;0.36
407;0;1246.00;9.70;2482.00;0.00;0.56
408;0;1720.00;18.50;2477.00;0.00;0.60
409;0;1858.00;19.40;2477.00;0.00;0.36
410;0;3477.00;9.50;2459.00;0.00;1.24
411;0;2055.00;11.97;2479.00;0.00;0.60
412;0;2120.00;9.70;2481.00;0.00;0.48
413;0;2156.00;9.70;2482.00;0.00;0.44
414;0;2620.00;9.75;2472.00;0.00;0.84
415;0;1354.00;9.50;2434.00;0.00;1.24
416;0;1696.00;17.72;2481.00;0.00;0.48
417;0;1970.00;16.50;2480.00;0.00;0.36
418;0;2411.00;9.50;2466.00;0.00;0.96
419;0;1103.00;9.70;2484.00;0.00;0.24
420;0;4517.00;9.50;2452.00;0.00;1.16
421;0;1508.00;11.22;2473.00;0.00;0.52
422;0;2105.00;9.70;2482.00;0.00;0.32
423;0;2139.00;9.70;2468.00;0.00;0.64
424;0;2791.00;9.50;2455.00;0.00;1.80
425;0;4759.00;9.50;2458.00;0.00;1.08
426;0;1191.00;9.92;2476.00;0.00;0.56
427;0;1661.00;16.97;2479.00;0.00;0.52
428;0;1798.00;19.80;2471.00;0.00;0.64
429;0;1983.00;15.90;2482.00;0.00;0.28
430;0;3089.00;9.70;2483.00;0.00;0.28
431;0;3622.00;9.50;2462.00;0.00;0.80
432;0;941.00;9.70;2478.00;0.00;0.52
433;0;1557.00;14.42;2472.00;0.00;0.64
434;0;1645.00;16.70;2478.00;0.00;0.44
435;0;1776.00;19.70;2471.00;0.00;0.56
436;0;1831.00;19.60;2480.00;0.00;0.36
437;0;2029.00;14.00;2471.00;0.00;0.56
438;0;3533.00;9.50;2439.00;0.00;1.60
439;0;1578.00;15.65;2467.00;0.00;0.48
440;0;3880.00;9.70;2478.00;0.00;0.44
441;0;4363.00;9.50;2439.00;0.00;0.96
442;0;867.00;9.70;2440.00;0.00;1.96
443;0;1280.00;12.80;2464.00;0.00;0.80
444;0;2086.00;11.50;2467.00;0.00;0.48
445;0;2100.00;9.85;2474.00;0.00;0.40
446;0;971.00;9.70;2469.00;0.00;0.60
447;0;1757.00;19.30;2474.00;0.00;0.44
448;0;2370.00;9.50;2455.00;0.00;1.08
449;0;3340.00;9.50;2465.00;0.00;0.88
450;0;3375.00;9.50;2463.00;0.00;0.84
451;0;4719.00;9.50;2455.00;0.00;0.60
452;0;465.00;9.50;2457.00;0.00;1.12
453;0;1600.00;16.00;2471.00;0.00;0.56
454;0;1672.00;18.05;2467.00;0.00;0.60
455;0;2687.00;12.20;2477.00;0.00;0.36
456;0;2728.00;9.70;2465.00;0.00;0.76
457;0;2991.00;9.50;2481.00;0.00;0.16
458;0;5014.00;9.50;2448.00;0.00;0.88
459;0;1616.00;16.70;2468.00;0.00;0.36
460;0;3839.00;9.80;2471.00;0.00;0.44
461;0;1478.00;9.70;2472.00;0.00;0.36
462;0;1492.00;9.70;2472.00;0.00;0.36
463;0;1876.00;19.15;2474.00;0.00;0.36
464;0;2181.00;9.70;2475.00;0.00;0.28
465;0;582.00;9.50;2452.00;0.00;1.36
466;0;1172.00;9.50;2464.00;0.00;0.40
467;0;1640.00;17.60;2466.00;0.00;0.68
468;0;1897.00;18.80;2472.00;0.00;0.36
469;0;2711.00;9.70;2462.00;0.00;0.36
470;0;2890.00;9.70;2478.00;0.00;0.16
471;0;3311.00;9.50;2433.00;0.00;1.08
472;0;1531.00;13.70;2468.00;0.00;0.52
473;0;2695.00;10.47;2468.00;0.00;0.40
474;0;2853.00;9.70;2472.00;0.00;0.36
475;0;3800.00;9.70;2473.00;0.00;0.36
476;0;3874.00;9.70;2459.00;0.00;0.88
477;0;1109.00;9.70;2473.00;0.00;0.20
478;0;1466.00;9.70;2471.00;0.00;0.28
479;0;2012.00;15.05;2462.00;0.00;0.64
480;0;2199.00;9.50;2432.00;0.00;1.44
481;0;2826.00;9.70;2475.00;0.00;0.16
482;0;3917.00;9.70;2470.00;0.00;0.36
483;0;796.00;9.50;2446.00;0.00;1.24
484;0;1003.00;9.70;2462.00;0.00;0.52
485;0;1740.00;19.60;2462.00;0.00;0.48
486;0;2062.00;12.40;2454.00;0.00;0.88
487;0;2978.00;9.70;2470.00;0.00;0.32
488;0;1155.00;9.60;2459.00;0.00;0.64
489;0;1455.00;9.70;2467.00;0.00;0.36
490;0;1832.00;20.05;2464.00;0.00;0.52
491;0;1959.00;17.30;2466.00;0.00;0.48
492;0;1979.00;16.50;2464.00;0.00;0.48
493;0;2947.00;9.70;2470.00;0.00;0.24
494;0;3650.00;9.50;2439.00;0.00;1.44
495;0;228.00;9.50;2455.00;0.00;0.88
496;0;379.00;9.50;2443.00;0.00;1.36
497;0;1305.00;12.20;2446.00;0.00;0.88
498;0;1329.00;14.47;2470.00;0.00;0.20
499;0;1358.00;10.52;2465.00;0.00;0.40
500;0;1690.00;18.70;2463.00;0.00;0.36
501;0;185.00;9.50;2444.00;0.00;1.40
502;0;1124.00;9.70;2457.00;0.00;0.72
503;0;1344.00;12.42;2463.00;0.00;0.40
504;0;1404.00;9.50;2426.00;0.00;1.80
505;0;1705.00;18.80;2464.00;0.00;0.40
506;0;2157.00;9.70;2468.00;0.00;0.36
507;0;4273.00;9.50;2446.00;0.00;1.08
508;0;4677.00;9.50;2449.00;0.00;1.08
509;0;659.00;9.50;2453.00;0.00;0.88
510;0;1594.00;16.62;2460.00;0.00;0.40
511;0;2108.00;10.25;2460.00;0.00;0.56
512;0;4137.00;9.50;2444.00;0.00;1.24
513;0;4468.00;9.50;2441.00;0.00;1.20
514;0;5078.00;9.50;2440.00;0.00;1.68
515;0;104.00;9.50;2443.00;0.00;1.32
516;0;510.00;9.50;2419.00;0.00;1.28
517;0;947.00;9.50;2407.00;0.00;2.48
518;0;1633.00;17.85;2457.00;0.00;0.52
519;0;15.00;9.50;2447.00;0.00;0.80
520;0;857.00;9.70;2458.00;0.00;0.52
521;0;1434.00;11.27;2451.00;0.00;0.56
522;0;1871.00;19.60;2459.00;0.00;0.36
523;0;3057.00;9.50;2447.00;0.00;0.84
524;0;4089.00;9.50;2449.00;0.00;0.96
525;0;4321.00;9.50;2431.00;0.00;1.24
526;0;557.00;9.50;2434.00;0.00;1.60
527;0;1103.00;9.70;2464.00;0.00;0.24
528;0;1946.00;17.70;2460.00;0.00;0.44
529;0;3893.00;9.70;2454.00;0.00;0.56
530;0;4574.00;9.50;2420.00;0.00;1.76
531;0;1043.00;9.70;2457.00;0.00;0.36
532;0;1054.00;9.70;2457.00;0.00;0.36
533;0;1229.00;9.70;2459.00;0.00;0.44
534;0;2676.00;9.75;2457.00;0.00;0.48
535;0;1200.00;9.70;2453.00;0.00;0.60
536;0;1268.00;9.70;2459.00;0.00;0.40
537;0;1329.00;11.50;2460.00;0.00;0.36
538;0;1377.00;9.50;2464.00;0.00;0.16
539;0;1885.00;19.30;2462.00;0.00;0.28
540;0;1908.00;18.85;2457.00;0.00;0.44
